"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H1","ALB","6909","Albania","WLD"," World",1997,"Export",6,10.432
"H1","ALB","6910","Albania","WLD"," World",1997,"Export",6,0.078
"H1","ALB","6911","Albania","WLD"," World",1997,"Export",6,2.513
"H1","ALB","6914","Albania","WLD"," World",1997,"Export",6,84.399
"H1","ALB","7009","Albania","WLD"," World",1997,"Export",6,0.053
"H1","ALB","7010","Albania","WLD"," World",1997,"Export",6,8.683
"H1","ALB","7013","Albania","WLD"," World",1997,"Export",6,111.435
"H1","ALB","7015","Albania","WLD"," World",1997,"Export",6,0.196
"H1","ALB","7016","Albania","WLD"," World",1997,"Export",6,12.183
"H1","ALB","7020","Albania","WLD"," World",1997,"Export",6,53.429
"H1","ALB","7106","Albania","WLD"," World",1997,"Export",6,1.134
"H1","ALB","7113","Albania","WLD"," World",1997,"Export",6,5.928
"H1","ALB","7114","Albania","WLD"," World",1997,"Export",6,15.548
"H1","ALB","7117","Albania","WLD"," World",1997,"Export",6,20.415
"H1","ALB","7202","Albania","WLD"," World",1997,"Export",6,4895.553
"H1","ALB","7204","Albania","WLD"," World",1997,"Export",6,5127.863
"H1","ALB","7205","Albania","WLD"," World",1997,"Export",6,1.034
"H1","ALB","7206","Albania","WLD"," World",1997,"Export",6,75.063
"H1","ALB","7209","Albania","WLD"," World",1997,"Export",6,1.594
"H1","ALB","7210","Albania","WLD"," World",1997,"Export",6,26.716
"H1","ALB","7211","Albania","WLD"," World",1997,"Export",6,24.501
"H1","ALB","7213","Albania","WLD"," World",1997,"Export",6,31.019
"H1","ALB","7214","Albania","WLD"," World",1997,"Export",6,18.835
"H1","ALB","7215","Albania","WLD"," World",1997,"Export",6,2.902
"H1","ALB","7222","Albania","WLD"," World",1997,"Export",6,4.673
"H1","ALB","7225","Albania","WLD"," World",1997,"Export",6,9.717
"H1","ALB","7228","Albania","WLD"," World",1997,"Export",6,3.136
"H1","ALB","7301","Albania","WLD"," World",1997,"Export",6,45.456
"H1","ALB","7302","Albania","WLD"," World",1997,"Export",6,21.965
"H1","ALB","7304","Albania","WLD"," World",1997,"Export",6,0.625
"H1","ALB","7306","Albania","WLD"," World",1997,"Export",6,0.164
"H1","ALB","7307","Albania","WLD"," World",1997,"Export",6,17.448
"H1","ALB","7308","Albania","WLD"," World",1997,"Export",6,28.209
"H1","ALB","7309","Albania","WLD"," World",1997,"Export",6,45.284
"H1","ALB","7310","Albania","WLD"," World",1997,"Export",6,65.44
"H1","ALB","7311","Albania","WLD"," World",1997,"Export",6,140.288
"H1","ALB","7314","Albania","WLD"," World",1997,"Export",6,9.657
"H1","ALB","7315","Albania","WLD"," World",1997,"Export",6,2.881
"H1","ALB","7317","Albania","WLD"," World",1997,"Export",6,1.332
"H1","ALB","7318","Albania","WLD"," World",1997,"Export",6,45.567
"H1","ALB","7320","Albania","WLD"," World",1997,"Export",6,0.229
"H1","ALB","7322","Albania","WLD"," World",1997,"Export",6,6.643
"H1","ALB","7324","Albania","WLD"," World",1997,"Export",6,155.977
"H1","ALB","7325","Albania","WLD"," World",1997,"Export",6,76.607
"H1","ALB","7326","Albania","WLD"," World",1997,"Export",6,24.856
"H1","ALB","7403","Albania","WLD"," World",1997,"Export",6,129.805
